temperature,pressure,vibration,current,voltage,operating_hours,failure
82.41,5.67,3.33,13.52,389.93,1653,0
86.69,3.79,3.1,8.49,374.14,1861,1
44.81,5.37,2.96,13.81,384.33,3283,0
52.71,5.36,3.62,7.98,391.39,683,0
61.64,4.54,2.36,8.54,388.33,4811,1
53.43,4.85,2.27,11.0,400.11,4410,1
71.07,6.07,5.07,12.57,387.78,4705,1
56.26,5.66,3.84,14.65,380.42,610,0
90.98,5.57,4.24,12.12,368.58,4221,1
79.29,5.71,4.84,11.51,372.82,3913,0
67.55,5.56,3.79,13.16,392.15,2340,0
77.32,6.37,4.39,10.26,357.47,2250,0
78.27,5.59,0.63,12.28,396.59,3302,0
58.23,4.48,3.31,9.6,375.78,442,0
55.21,6.64,2.73,12.17,367.72,1523,1
65.94,5.76,5.52,11.74,363.52,3967,0
75.34,5.09,4.39,10.39,390.12,4495,1
66.67,4.62,2.05,12.33,379.78,245,0
46.08,5.78,3.56,12.32,403.83,2917,0
55.37,5.42,3.25,14.35,361.05,4657,1
64.11,6.6,3.68,8.79,371.33,1015,1
64.09,5.26,1.47,11.85,378.62,2011,0
88.67,4.91,3.54,10.48,368.72,3801,1
48.37,6.13,2.66,13.74,380.09,1439,0
71.07,6.15,3.42,13.51,384.79,2346,0
82.87,5.62,1.91,13.02,387.27,4017,1
92.26,5.97,2.12,10.59,402.59,3051,1
60.15,5.47,4.76,13.77,360.45,597,0
70.9,5.66,1.42,8.94,385.07,3048,0
71.84,6.32,1.53,8.53,370.3,890,0
67.35,5.94,2.92,9.45,386.45,4300,1
63.81,5.38,1.84,11.93,386.47,109,0
70.23,6.45,1.67,13.35,365.2,3198,0
34.61,3.84,3.16,6.05,366.48,2916,0
73.18,6.94,0.74,14.65,387.67,426,1
66.51,4.31,1.49,12.26,380.35,3666,0
62.33,5.06,6.08,8.86,376.71,982,1
89.56,5.47,3.69,12.2,389.87,1771,1
56.9,5.4,1.88,14.19,390.98,837,0
60.16,6.2,3.63,13.2,372.06,2274,0
88.9,4.76,3.85,14.2,367.22,1023,1
55.02,5.68,4.49,9.27,361.07,4366,1
58.4,5.1,2.81,11.17,380.5,4582,1
63.24,5.71,4.46,10.15,358.65,2924,0
75.09,5.45,-0.06,15.44,381.49,1253,0
67.49,5.57,1.42,13.28,398.25,2170,0
49.49,5.12,3.25,17.69,374.7,4700,1
58.61,5.14,3.49,11.06,371.96,1020,0
57.71,5.7,1.63,10.55,409.97,3582,0
64.07,6.16,3.39,11.71,402.65,1543,0
70.11,5.08,2.06,14.76,368.53,4607,1
70.02,4.89,2.58,11.27,382.09,2901,0
43.69,5.93,4.54,12.25,384.93,1875,0
77.77,5.48,4.36,12.19,383.05,128,0
68.03,6.08,1.5,12.08,407.22,2392,0
81.61,4.87,1.41,10.7,381.31,3803,0
70.33,4.25,2.38,11.73,383.56,925,0
78.22,5.13,2.96,11.64,390.33,3841,0
70.6,4.96,2.01,11.98,397.85,238,0
81.15,5.44,4.56,13.89,394.05,4552,1
71.27,5.05,3.52,15.52,388.07,2359,0
63.83,6.02,3.61,10.32,356.62,1262,0
92.27,5.3,1.1,11.22,372.68,3539,1
75.67,5.61,4.75,10.35,392.29,2633,0
71.88,5.61,-1.23,12.37,383.76,1459,0
49.68,5.64,4.25,10.92,392.39,2325,0
49.54,5.48,4.4,12.48,408.31,2660,0
68.51,5.86,2.35,14.21,362.35,3772,0
66.75,4.94,4.91,6.95,397.07,2260,0
57.63,6.48,2.91,12.98,375.04,382,0
66.69,5.33,3.09,11.08,394.03,1239,0
84.06,4.58,3.51,12.92,379.38,1897,0
73.34,5.63,7.78,10.21,411.91,4236,1
51.31,4.9,5.02,14.39,381.95,3079,0
63.66,5.97,4.05,13.83,370.39,1290,0
55.34,7.05,1.63,13.14,386.3,1344,1
60.35,4.95,3.22,13.59,384.86,4508,1
60.04,5.73,1.78,10.51,397.07,2030,0
59.27,4.27,4.23,10.76,386.72,2618,0
49.94,5.82,3.21,13.5,417.13,147,0
63.47,4.88,1.31,10.46,378.33,233,0
58.27,5.06,3.12,14.89,378.51,3146,0
29.85,4.73,1.73,11.35,370.94,2464,0
89.64,6.01,3.23,13.0,381.29,3609,1
78.07,6.21,1.71,16.2,383.47,3606,0
60.48,5.52,3.04,10.59,384.22,2233,0
65.23,4.89,4.13,12.14,381.01,4194,1
50.94,6.61,2.92,14.11,370.85,2637,1
85.35,4.97,2.41,13.9,366.78,2571,1
87.77,3.99,3.3,11.34,374.37,2534,1
66.88,5.82,4.05,10.97,397.12,4435,1
77.28,4.73,1.34,11.53,400.35,3622,0
67.1,6.19,3.39,14.9,378.85,2405,0
48.96,5.23,4.98,11.44,365.88,4239,1
60.06,5.92,3.86,12.16,378.78,1910,0
66.58,6.48,3.09,11.15,411.37,763,0
59.55,4.65,3.96,13.41,394.98,3154,0
62.38,5.1,3.68,12.31,388.26,4949,1
63.9,5.45,4.13,9.99,394.44,4300,1
64.03,6.58,-0.04,10.06,403.11,3592,1
65.63,5.04,0.67,8.0,362.71,1053,0
52.27,5.08,4.51,10.34,374.12,1773,0
56.4,5.83,0.74,13.59,372.07,1442,0
49.58,5.1,3.6,14.65,388.81,3591,0
76.73,5.61,2.47,13.37,382.4,2842,0
39.73,4.41,1.51,13.11,391.34,2204,0
78.84,7.05,3.52,11.75,372.4,339,1
81.64,4.56,3.3,13.55,400.58,2724,0
61.37,5.27,6.17,12.57,378.96,3149,1
33.76,5.48,2.06,15.61,390.42,2209,0
60.66,6.84,5.16,11.8,397.93,4347,1
64.23,4.57,3.53,14.69,396.73,4325,1
52.87,6.89,2.01,13.75,385.41,1563,1
58.82,6.03,4.2,13.47,392.29,499,0
83.36,5.79,3.85,7.98,406.12,2821,0
72.98,4.81,3.05,13.86,387.7,2037,0
53.91,5.9,3.4,11.74,369.06,4736,1
45.83,4.99,2.1,11.11,388.75,281,0
61.08,6.39,1.76,9.03,379.44,1174,0
62.44,4.82,4.14,11.99,344.78,2673,0
70.95,5.42,2.66,12.07,386.93,2497,0
58.58,5.11,2.88,9.39,381.75,1181,0
71.14,4.81,3.42,9.05,397.35,518,0
88.22,6.02,3.4,12.97,368.75,1260,1
74.79,5.87,0.86,13.74,357.41,739,0
64.42,6.35,4.93,12.38,382.53,2184,0
62.8,4.25,3.18,14.3,385.7,4689,1
60.72,6.24,2.7,11.83,381.41,458,0
79.17,7.25,3.65,11.89,380.31,1903,1
57.47,5.18,3.35,10.17,363.97,638,0
65.54,6.83,4.15,8.88,377.92,4539,1
65.61,5.32,3.81,15.71,374.77,2318,0
58.98,4.54,4.08,14.26,396.09,1813,0
48.53,5.29,5.03,9.21,385.69,965,0
68.88,6.23,4.33,12.31,375.83,2167,0
64.27,4.91,2.76,11.8,405.86,2450,0
71.0,5.08,1.32,11.45,375.97,875,0
58.6,5.92,5.5,11.18,388.37,3368,0
79.65,5.5,2.64,12.76,377.5,4771,1
54.48,5.91,2.29,13.64,404.47,3727,0
85.54,5.67,0.39,12.8,381.3,1135,1
44.03,5.84,3.51,11.76,381.75,460,0
70.22,5.2,3.22,11.69,377.9,2919,0
70.71,5.66,0.73,13.87,382.95,395,0
55.45,4.85,3.68,12.93,397.99,1526,0
70.09,6.4,2.25,12.15,392.69,3609,0
80.35,5.06,7.04,11.93,380.42,2916,1
38.4,6.29,2.15,12.69,405.52,2965,0
71.03,5.34,2.35,11.06,393.09,792,0
35.08,5.64,1.69,13.64,373.43,4695,1
53.41,5.15,4.92,9.85,359.29,1167,0
84.55,4.79,2.44,11.18,373.77,1232,0
58.02,4.28,1.91,13.22,386.2,1221,0
50.91,4.76,4.06,9.73,388.96,1341,0
62.62,5.27,0.93,8.85,400.39,1046,0
89.81,5.65,3.94,12.13,363.58,3247,1
43.02,6.21,5.67,8.61,373.41,1715,0
52.38,5.19,3.85,9.4,362.34,4759,1
82.97,4.88,3.96,13.51,359.92,162,0
87.29,4.49,4.31,11.59,370.58,493,1
63.76,5.84,5.56,14.57,385.5,1626,0
50.13,6.47,4.81,9.59,391.57,1601,0
90.15,6.39,3.66,11.81,365.77,619,1
84.13,6.0,4.36,12.8,367.86,488,0
73.15,5.95,1.67,9.66,353.3,687,0
55.25,6.69,4.16,14.06,383.22,3597,1
64.41,5.73,1.49,13.02,369.02,3161,0
63.08,5.95,2.45,8.78,404.95,4831,1
68.97,5.28,-1.62,11.92,386.15,2671,0
82.41,4.55,3.6,12.77,377.43,379,0
75.55,5.02,2.03,10.82,370.38,3216,0
52.07,5.49,4.67,9.04,357.58,3572,0
81.52,5.54,3.59,12.56,359.48,2084,0
68.76,6.85,4.69,16.42,370.67,2381,1
73.24,5.56,1.37,11.23,369.52,4381,1
82.6,6.33,4.56,15.14,365.01,904,0
51.66,5.2,6.16,10.5,385.66,174,1
64.57,5.28,4.15,12.43,387.71,3085,0
58.62,4.57,4.19,13.54,373.12,809,0
46.19,4.98,3.25,11.98,409.03,3762,0
69.16,5.87,2.21,11.4,353.8,4730,1
95.14,5.51,4.14,13.45,380.87,1530,1
42.92,6.16,0.74,15.78,376.72,746,0
64.61,5.63,2.37,12.6,371.74,2138,0
72.69,5.25,0.34,10.97,369.54,4233,1
66.48,7.0,1.94,11.62,379.9,4038,1
63.64,5.43,3.96,17.04,376.62,2315,0
49.41,6.31,3.76,12.27,374.12,3456,0
67.79,5.22,3.08,10.81,360.52,202,0
55.92,6.0,3.26,9.71,355.73,244,0
38.72,6.15,0.17,8.35,375.67,854,0
79.34,5.65,2.44,12.73,373.97,4157,1
76.5,3.85,1.98,13.31,377.04,4561,1
65.62,5.51,2.01,11.21,378.37,1930,0
67.75,6.36,3.9,11.97,372.16,3809,0
77.89,5.87,1.71,9.66,376.81,182,0
67.69,5.81,2.09,12.27,367.2,1411,0
75.85,4.29,-0.13,12.96,402.86,3439,0
61.43,5.0,2.56,10.93,368.0,3794,0
80.74,5.79,1.37,15.38,374.44,4031,1
68.85,5.79,3.12,10.33,369.14,3547,0
67.33,6.35,1.57,12.57,368.89,3768,0
49.76,5.4,3.16,13.7,380.37,1715,0
68.44,5.78,2.78,11.85,378.47,4346,1
55.02,5.51,5.51,11.62,373.11,2903,0
57.34,4.81,3.75,9.14,375.75,4925,1
55.22,3.92,0.24,14.71,369.2,2162,0
52.21,5.8,1.1,11.66,386.03,4296,1
90.5,5.62,3.08,13.07,410.83,879,1
80.98,5.07,1.61,13.35,366.88,1158,0
88.04,4.37,-1.45,10.74,385.91,2498,1
50.33,5.94,5.02,11.6,380.67,3104,0
65.86,5.31,4.08,14.67,390.03,2430,0
49.48,5.89,3.78,9.77,390.45,4832,1
56.65,6.8,2.09,16.26,383.08,1859,1
53.98,4.0,3.64,10.51,379.4,4720,1
79.88,5.01,1.94,9.64,373.48,4360,1
60.25,5.35,3.31,12.26,368.53,527,0
77.82,6.52,1.62,16.42,378.55,3976,1
72.25,4.35,5.27,8.18,360.73,2590,0
92.64,6.86,0.64,11.72,371.09,2216,1
47.25,5.6,4.85,12.95,396.6,2421,0
80.11,5.43,3.06,12.07,381.48,659,0
78.76,5.36,2.27,12.76,393.39,1485,0
53.32,5.19,3.25,10.56,402.04,2717,0
77.09,6.23,4.1,10.8,377.34,2054,0
69.03,4.75,5.05,11.7,383.11,689,0
62.27,5.74,3.47,9.74,375.47,598,0
55.11,5.23,1.66,11.91,367.81,2922,0
56.37,4.97,3.08,11.22,365.71,1629,0
89.6,7.31,5.73,11.06,392.65,1738,1
65.01,5.79,5.02,12.64,383.13,1232,0
74.39,5.93,4.36,8.36,407.7,4583,1
55.51,6.3,4.19,11.54,394.58,515,0
55.64,4.51,4.05,16.63,369.03,1691,0
77.98,6.73,4.74,9.83,392.61,4507,1
48.81,3.74,2.32,14.57,375.42,3983,0
60.02,4.96,0.97,12.11,398.25,1707,0
65.41,5.18,3.1,10.79,372.7,3824,0
66.34,5.91,1.77,9.36,364.21,1815,0
62.85,5.65,1.42,12.28,368.06,302,0
69.75,5.38,1.92,14.91,368.83,3954,0
73.31,5.49,6.73,11.22,367.4,4059,1
73.82,4.82,3.2,11.84,371.41,209,0
53.17,4.45,3.54,14.02,392.85,4277,1
61.59,6.01,1.17,12.68,406.94,868,0
79.34,5.99,0.23,8.86,360.05,238,0
75.74,6.61,1.77,12.2,398.95,320,1
48.53,4.95,5.16,15.02,372.83,960,0
69.22,5.98,3.5,11.93,385.22,4027,1
41.26,5.3,3.9,6.52,355.19,2487,0
65.56,6.33,4.11,12.78,387.86,2625,0
87.77,6.22,2.11,11.6,349.92,1545,1
53.63,5.65,5.08,8.34,384.71,1709,0
54.99,5.26,2.05,8.64,383.86,298,0
74.17,6.17,5.11,13.95,382.87,2963,0
46.49,5.95,3.66,10.54,368.98,1260,0
57.41,5.02,0.32,10.19,388.24,1469,0
72.16,4.57,1.88,11.93,385.87,3671,0
57.39,5.3,0.32,10.71,376.85,2322,0
62.17,6.56,4.74,12.2,390.08,588,1
73.93,6.3,2.96,11.59,378.57,3640,0
70.06,4.72,-0.34,9.6,387.93,2967,0
68.2,4.68,3.56,10.98,378.11,2527,0
60.93,6.39,2.19,12.89,383.25,1977,0
69.44,4.71,0.77,12.08,388.62,4637,1
63.52,5.86,5.52,11.84,374.03,964,0
70.49,5.07,3.16,15.87,361.49,2280,0
59.04,6.63,2.56,13.46,384.14,3128,1
62.81,4.96,2.4,13.7,397.84,3198,0
53.12,6.3,0.73,11.67,384.49,3428,0
64.58,5.63,1.04,12.44,384.77,3734,0
55.27,5.68,4.93,11.14,379.37,755,0
51.63,4.12,2.29,13.56,391.09,1479,0
68.1,3.96,3.03,11.78,377.21,335,0
67.55,5.35,-0.07,12.44,373.19,1088,0
74.39,5.67,1.02,12.32,396.58,1482,0
59.83,4.71,3.91,11.96,372.04,914,0
69.9,4.74,3.57,17.88,393.34,3066,0
71.61,5.89,5.63,10.67,396.59,1789,0
70.34,5.89,5.01,10.65,388.5,3900,0
55.09,5.4,2.65,13.39,361.26,2586,0
66.79,6.05,3.71,10.81,380.41,1765,0
69.37,4.68,2.53,11.42,376.97,2735,0
65.09,5.25,6.08,9.83,372.56,4086,1
39.96,6.65,4.72,12.98,382.14,1923,1
66.93,5.55,3.25,13.01,391.54,4188,1
91.55,5.59,3.3,11.37,373.12,710,1
60.68,7.11,5.17,13.43,377.43,1435,1
56.26,4.52,3.87,8.28,376.38,3968,0
69.48,6.06,5.34,10.59,397.46,4425,1
68.75,6.66,-0.29,11.66,376.14,3792,1
79.31,5.27,3.69,9.66,361.48,4535,1
49.91,6.1,2.23,8.5,356.4,3666,0
73.78,4.81,5.63,11.38,385.44,2311,0
72.09,5.02,5.32,13.39,368.59,2263,0
63.29,5.77,3.05,14.56,390.03,170,0
69.06,6.06,5.3,10.91,360.03,1849,0
77.35,6.28,5.67,13.47,371.92,441,0
75.47,6.6,3.11,13.27,360.04,4783,1
51.28,5.45,6.71,14.44,386.52,2926,1
74.84,6.34,2.95,11.3,389.73,3931,0
64.22,5.26,2.68,8.4,385.08,2479,0
65.87,6.13,4.3,12.14,363.71,3969,0
65.88,5.65,2.47,9.97,368.81,4302,1
63.2,5.81,3.13,10.55,383.51,3373,0
79.3,5.8,5.11,11.4,354.68,2539,0
64.0,4.38,3.03,11.32,376.38,4425,1
51.57,4.71,0.46,12.28,402.75,2167,0
60.28,5.57,3.55,13.41,377.3,3639,0
67.14,4.32,1.96,11.26,357.67,4847,1
79.75,6.08,4.3,12.79,370.89,571,0
72.24,6.11,4.04,12.03,370.54,3865,0
54.79,5.73,5.21,13.87,412.1,4269,1
94.82,4.72,4.36,11.62,404.99,753,1
68.18,6.47,4.64,11.84,390.96,561,0
80.3,6.93,2.0,11.25,374.85,1273,1
63.18,5.6,4.21,11.68,398.01,1767,0
71.4,5.86,5.95,10.43,363.0,3845,0
75.07,5.64,1.97,10.23,396.15,3421,0
79.62,5.87,5.7,13.55,393.92,739,0
77.69,5.42,2.18,9.83,377.73,4469,1
75.47,5.48,1.72,11.36,397.09,581,0
61.22,6.13,3.44,14.03,373.29,181,0
58.14,7.14,4.07,11.29,361.02,3403,1
68.99,4.52,4.37,13.66,394.67,4226,1
76.2,5.43,1.56,10.82,378.72,2893,0
62.33,4.67,3.65,9.9,389.03,1207,0
77.78,6.61,1.97,8.81,407.31,3885,1
82.43,5.09,0.77,14.63,369.17,350,0
54.0,4.49,1.61,9.73,377.85,2534,0
54.96,5.95,1.87,13.49,403.54,1720,0
63.32,6.72,3.78,10.0,390.03,1818,1
68.69,5.96,4.73,14.63,369.5,365,0
58.71,5.64,0.79,16.41,365.67,121,0
81.23,5.79,3.53,8.63,372.08,2223,0
70.09,6.49,1.23,9.83,368.92,1610,0
65.47,4.89,3.94,13.55,383.56,3952,0
47.77,5.42,2.07,13.03,381.18,4875,1
49.21,5.18,1.42,13.55,384.19,3038,0
68.37,4.68,4.2,10.85,367.39,3522,0
39.41,5.27,2.12,15.98,378.94,339,0
77.15,6.28,2.53,12.24,349.16,150,0
63.1,5.9,-0.33,9.57,382.18,3107,0
103.92,5.95,4.42,11.49,397.63,575,1
92.69,5.6,4.23,9.59,358.63,2104,1
62.82,5.87,3.01,15.18,387.25,256,0
63.72,4.94,0.71,10.68,370.83,4861,1
76.95,5.28,4.81,12.98,392.04,2883,0
85.44,5.63,2.0,11.06,382.38,2119,1
45.34,5.69,2.32,10.77,386.07,1786,0
43.56,5.72,6.47,8.18,380.97,4270,1
57.54,5.4,1.94,13.2,399.92,3958,0
71.99,5.24,4.11,14.6,385.21,2514,0
70.96,7.71,3.84,10.17,369.42,2903,1
77.84,6.13,3.59,8.91,381.48,3349,0
50.6,5.79,3.42,13.61,374.47,2255,0
37.21,5.34,3.56,8.71,382.44,1926,0
75.3,5.18,3.41,14.44,373.7,3857,0
55.06,5.41,2.92,10.19,369.85,192,0
40.78,5.7,5.27,9.79,382.99,4376,1
66.74,4.18,1.03,12.5,380.84,770,0
74.52,4.4,4.53,9.92,395.96,2243,0
63.54,5.05,4.23,10.59,373.78,331,0
59.51,5.64,4.05,12.71,350.29,4089,1
63.09,5.33,4.68,7.14,374.54,1702,0
60.55,6.53,2.86,15.28,355.6,3051,1
48.82,4.46,0.2,12.09,386.24,1872,0
56.42,4.97,2.89,9.41,354.89,2166,0
71.26,6.56,1.51,9.97,365.17,1410,1
68.86,5.59,1.9,13.98,374.56,258,0
67.02,6.12,1.14,13.2,403.16,3878,0
53.06,6.94,2.28,14.77,363.91,1686,1
62.82,5.01,2.11,10.63,380.19,477,0
38.88,5.43,-0.57,12.59,388.7,3395,0
67.14,5.31,4.05,12.85,402.26,813,0
82.15,4.13,6.33,13.39,391.67,4287,1
47.31,5.28,3.91,14.25,396.41,2323,0
57.97,6.12,2.7,10.57,392.96,4171,1
68.95,5.88,2.92,11.77,361.86,2882,0
80.03,5.93,2.37,10.78,385.4,837,0
59.62,5.24,3.14,11.89,392.73,2600,0
56.69,5.04,2.94,13.4,365.65,3246,0
41.37,6.39,1.74,8.69,371.3,1963,0
66.24,5.15,5.52,14.22,367.95,591,0
89.5,5.71,0.77,9.72,391.59,3104,1
68.33,5.61,4.08,11.39,378.96,3713,0
64.73,6.52,2.85,14.49,375.19,1629,1
68.86,6.18,5.85,12.66,360.77,1045,0
64.87,4.59,3.51,12.68,378.99,3740,0
55.24,4.67,2.46,9.64,371.49,801,0
74.88,5.91,2.63,9.91,383.65,4056,1
67.71,5.45,3.06,13.88,362.86,2584,0
65.21,5.18,1.29,10.82,382.67,2855,0
53.3,6.21,1.85,11.01,373.42,3368,0
80.64,5.63,0.32,13.93,361.26,3202,0
72.98,5.54,1.62,9.9,360.09,1967,0
58.36,6.05,3.14,12.54,362.34,4225,1
77.02,5.24,3.45,12.09,376.9,3905,0
59.03,6.6,0.03,11.99,381.81,3133,1
55.62,4.95,2.79,10.96,384.05,4879,1
55.88,5.96,3.85,10.84,384.61,489,0
43.75,6.5,2.76,9.84,368.62,1343,1
70.66,4.54,2.05,12.97,395.88,3447,0
43.03,5.26,2.38,10.66,373.37,111,0
50.26,6.3,2.19,13.94,386.75,1616,0
40.09,6.31,2.04,11.55,377.54,1720,0
63.97,5.38,3.26,9.88,385.63,1857,0
63.2,4.99,6.46,11.52,376.79,148,1
61.08,6.17,1.88,11.18,385.9,1815,0
52.49,6.33,2.52,14.02,379.89,360,0
50.93,4.68,2.92,11.26,392.21,419,0
70.57,4.66,1.97,11.45,367.72,4381,1
58.39,5.66,4.65,14.82,353.45,2376,0
68.8,5.94,-0.56,13.02,365.4,2027,0
54.38,5.29,2.2,15.33,396.03,2932,0
67.17,5.98,4.23,14.52,377.68,4216,1
80.64,5.0,2.56,10.23,381.38,115,0
72.03,4.02,1.77,13.98,364.2,2627,0
60.05,5.2,3.66,15.05,380.98,3966,0
68.09,5.54,4.36,15.07,364.66,4201,1
62.11,5.31,3.32,13.98,366.86,2445,0
65.09,4.69,1.8,13.94,373.96,1040,0
61.09,4.23,3.68,11.39,386.68,358,0
63.03,5.14,2.4,10.33,388.28,1163,0
67.55,6.13,4.12,11.3,388.69,375,0
53.08,6.38,5.22,8.67,356.18,2891,0
52.81,6.33,-0.91,14.69,379.9,2666,0
48.34,4.93,3.17,11.43,377.05,2030,0
45.8,4.69,0.4,14.58,357.02,3682,0
50.39,5.85,6.66,9.54,380.24,1431,1
66.91,5.94,2.3,14.17,376.24,1656,0
54.29,5.78,4.12,11.01,387.67,579,0
71.16,4.09,2.95,9.43,381.22,4609,1
65.42,4.89,1.8,15.25,371.76,3146,0
41.38,5.48,1.62,14.21,393.89,3694,0
72.86,5.84,5.38,12.42,346.68,1588,0
74.73,6.04,4.43,12.07,379.04,2924,0
53.07,5.6,5.92,12.88,353.55,2192,0
70.04,5.73,3.08,12.39,366.32,929,0
54.72,5.56,3.43,10.42,387.87,4470,1
66.17,5.98,2.6,11.18,360.89,2034,0
49.83,5.72,2.57,15.92,358.64,2800,0
43.48,5.55,1.44,17.34,415.73,243,0
60.41,5.31,3.13,15.13,359.61,2904,0
63.52,5.56,1.82,12.96,404.76,1986,0
60.23,5.84,3.66,11.32,377.42,2694,0
50.79,5.69,3.26,10.4,372.13,883,0
60.2,5.77,3.43,10.54,388.5,4373,1
68.23,6.44,5.51,10.89,400.05,2929,0
64.46,5.69,2.94,16.3,362.81,2298,0
67.19,5.05,4.14,15.61,372.35,710,0
56.96,6.12,6.08,13.49,392.7,3618,1
79.06,4.54,4.96,10.08,384.32,640,0
50.89,4.74,4.73,13.79,396.53,2297,0
70.85,5.74,2.54,11.52,387.73,2409,0
79.18,5.86,3.34,7.69,407.12,512,0
70.77,4.63,1.02,12.57,382.68,1883,0
62.57,5.23,3.75,10.32,383.33,4687,1
58.66,5.08,3.41,10.38,384.83,1827,0
77.43,5.16,3.04,11.5,377.86,1527,0
47.92,6.16,4.54,11.0,392.72,3610,0
53.36,5.99,1.19,11.93,383.56,1737,0
60.23,5.49,5.45,11.84,391.82,4676,1
79.85,5.12,4.35,8.25,394.17,279,0
69.56,4.56,2.89,15.04,386.43,3496,0
53.38,6.49,2.78,10.03,387.53,4777,1
61.28,5.91,3.72,10.1,364.85,1742,0
57.63,5.01,5.28,11.34,371.74,1394,0
56.48,6.0,3.15,11.78,392.65,1682,0
76.75,5.45,3.22,14.92,401.35,3636,0
48.54,5.3,3.03,12.54,350.89,463,0
84.31,5.8,5.67,13.13,371.48,2216,0
74.94,4.98,2.45,12.55,380.35,2455,0
78.09,5.26,2.96,12.46,366.81,4618,1
59.44,5.59,5.2,12.62,367.66,2661,0
63.2,5.15,3.22,8.13,387.12,3216,0
47.8,5.97,4.71,11.5,403.72,2642,0
58.7,6.81,1.63,14.32,349.52,4120,1
70.92,4.97,2.69,19.88,377.44,983,0
80.55,4.33,5.23,9.59,386.95,1272,0
51.71,4.1,1.99,12.85,391.7,1884,0
60.61,5.39,2.77,10.86,384.79,4774,1
63.18,5.04,3.39,16.1,406.42,4068,1
48.25,5.65,1.52,9.29,380.43,2262,0
72.1,5.59,2.38,13.25,399.68,2775,0
56.31,4.38,3.17,9.19,370.3,4432,1
62.66,4.23,3.07,11.36,380.87,2194,0
59.58,5.71,4.92,11.93,361.81,2421,0
55.53,5.59,5.31,14.14,393.51,212,0
64.92,5.2,1.72,9.85,378.19,891,0
62.41,4.34,3.17,13.33,385.37,1415,0
60.54,5.83,4.01,12.04,375.3,2463,0
56.26,6.39,5.27,12.55,388.8,3333,0
68.83,5.69,4.08,13.92,385.96,150,0
84.84,4.91,3.44,9.43,365.08,3595,0
66.68,5.53,4.0,13.62,365.95,243,0
76.95,4.54,4.01,10.86,379.58,3787,0
48.32,6.24,1.61,14.19,389.89,2675,0
66.89,5.56,3.29,12.67,407.94,4585,1
51.83,4.26,5.19,11.58,384.54,2120,0
47.28,5.29,2.69,10.82,395.11,3830,0
56.13,5.82,3.19,13.65,355.81,848,0
79.3,5.27,2.64,14.52,410.19,974,0
76.4,5.31,-0.47,10.93,389.09,3044,0
67.92,4.64,3.03,9.73,379.26,4903,1
46.61,5.9,3.45,13.39,377.53,1308,0
62.64,5.05,2.23,9.1,363.39,3833,0
68.62,3.99,1.27,9.39,367.68,313,0
67.11,5.24,1.68,9.87,408.66,4208,1
42.87,6.19,4.15,11.17,365.16,1918,0
54.32,5.23,5.96,9.33,364.88,3594,0
64.23,6.72,5.07,8.12,369.47,585,1
71.44,5.8,0.98,9.73,362.03,3115,0
38.65,5.74,4.28,13.28,380.23,3823,0
63.05,5.41,2.01,9.46,396.33,3579,0
66.72,5.45,2.13,11.32,370.84,4314,1
75.2,5.32,2.31,15.89,359.4,4127,1
73.31,5.29,4.06,11.9,384.38,3218,0
71.99,5.87,4.44,12.69,379.16,763,0
55.4,4.84,2.85,10.11,395.04,1123,0
42.1,4.75,2.88,16.33,373.18,4982,1
60.28,4.71,3.7,10.92,376.1,4542,1
77.02,6.93,3.85,11.54,377.76,336,1
81.72,5.87,4.76,14.63,381.34,3384,0
73.53,5.71,1.07,11.64,374.11,3443,0
70.15,4.76,3.03,12.1,371.68,2225,0
69.56,5.94,1.4,11.44,352.24,3317,0
58.33,5.42,2.92,11.45,371.52,2055,0
63.44,5.65,2.66,12.74,390.73,328,0
85.03,4.82,2.93,13.11,392.75,3512,1
53.69,5.61,1.8,10.71,372.93,2986,0
84.38,5.2,0.77,10.47,399.49,4359,1
61.14,4.96,-0.14,10.78,379.57,4577,1
80.91,6.01,2.8,9.2,359.93,4777,1
48.12,4.42,2.35,8.82,355.21,2919,0
72.03,5.9,1.99,12.59,398.27,3089,0
56.16,5.98,4.98,13.88,374.4,1186,0
48.02,4.88,1.71,13.74,361.79,2093,0
67.62,4.93,5.13,7.24,346.11,4441,1
77.11,5.34,5.44,11.51,374.06,3145,0
54.86,5.7,0.07,9.8,386.07,3405,0
47.01,5.39,3.14,12.29,369.53,2092,0
63.9,5.8,2.4,11.16,364.2,3699,0
63.95,6.73,-1.37,13.18,371.76,3687,1
71.58,5.14,0.83,11.96,398.65,1405,0
76.4,4.3,4.16,8.21,359.11,4559,1
64.29,6.08,6.03,10.07,370.37,1019,1
87.27,6.68,4.35,12.01,398.16,141,1
67.69,5.77,3.49,12.18,387.41,1382,0
60.84,4.74,2.97,9.19,382.69,3665,0
45.66,5.41,5.52,8.93,370.27,2220,0
61.85,4.72,6.22,12.11,380.46,3245,1
60.96,5.95,2.12,9.19,371.93,2782,0
76.52,4.55,0.0,8.66,367.11,4596,1
70.55,5.29,-0.15,11.11,363.8,3250,0
50.85,4.8,4.98,11.02,391.76,3824,0
67.07,5.59,2.93,10.24,379.09,1933,0
73.06,5.24,3.27,10.59,384.72,2617,0
83.34,5.62,0.31,12.03,382.28,3936,0
75.65,5.52,1.87,10.56,386.61,3962,0
74.13,4.81,2.56,12.14,376.18,228,0
